,amount,start_id,end_id
4986,384563.688832674,G02,BL19
4987,303497.35822029354,G02,BL20
4988,253322.30797813096,G02,BL21
4989,241484.09233353956,G02,BL22
4990,424900.44055416645,G02,BL23
4991,99864.60869102388,G02,BR01
4992,30352.220774744343,G02,BR02
4993,27172.70237603012,G02,BR03
4994,47257.62043591546,G02,BR04
4995,39322.91967635968,G02,BR05
4996,61521.36649847544,G02,BR06
4997,83073.11947238549,G02,BR07
4998,129852.1987879093,G02,BR08
4999,734380.9685581196,G02,BR09
5000,1586074.6268902794,G02,BR11
5001,296363.61757602426,G02,BR12
5002,131694.276956998,G02,BR13
5003,214769.77382846904,G02,BR14
5004,408530.2512665767,G02,BR15
5005,254886.96359810102,G02,BR16
5006,220467.76635200574,G02,BR17
5007,94352.35055799149,G02,BR18
5008,147883.04990331602,G02,BR19
5009,86076.90381957237,G02,BR20
5010,104054.27922920177,G02,BR21
5011,123044.87388049826,G02,BR22
5012,57476.05275802199,G02,BR23
5013,2380961.401878232,G02,G01
5014,766092.8590498323,G02,G02
5015,1426720.4895366207,G02,G03
5016,295607.262223163,G02,G03A
5017,2846461.783712287,G02,G04
5018,2580891.335748826,G02,G05
5019,895816.7403664027,G02,G06
5020,5009693.764924807,G02,G07
5021,1952094.3906892592,G02,G08
5022,2670506.23708793,G02,G09
5023,2354901.727450982,G02,G10
5024,678623.2573226284,G02,G11
5025,1349673.0640498132,G02,G13
5026,3105959.090371731,G02,G14
5027,1473409.9130187484,G02,G15
5028,1413001.6992667483,G02,G17
5029,1322297.3161680233,G02,G18
5030,1374222.1582689835,G02,G19
5031,354925.13363992213,G02,O01
5032,463944.8542048534,G02,O02
5033,633553.5475752214,G02,O03
5034,1037179.9977001871,G02,O04
5035,1087095.932763958,G02,O06
5036,1128311.068921973,G02,O09
5037,607820.9741749336,G02,O10
5038,913953.7966494681,G02,O11
5039,312315.30386091507,G02,O12
5040,352616.6936676063,G02,O13
5041,308402.6355715002,G02,O14
5042,188356.17621391328,G02,O15
5043,110372.87757132614,G02,O16
5044,131078.95804178764,G02,O17
5045,307965.6892622931,G02,O18
5046,268625.49788564205,G02,O19
5047,227379.82441915458,G02,O20
5048,208025.44552914737,G02,O21
5049,364670.6008078477,G02,OO50
5050,299580.95512857725,G02,OO51
5051,340574.2141609964,G02,OO52
5052,252751.82211210087,G02,OO53
5053,311104.7532132118,G02,OO54
5054,415710.84085990075,G02,R02
5055,1469913.9906365802,G02,R03
5056,559749.6677048382,G02,R04
5057,507903.1404526862,G02,R06
5058,2048189.6748763875,G02,R09
5059,922796.0471343219,G02,R12
5060,1365578.548951012,G02,R14
5061,1228537.5184177887,G02,R15
5062,1214847.6017987048,G02,R16
5063,884143.8015933622,G02,R17
5064,297856.6365280841,G02,R18
5065,966177.8042547441,G02,R19
5066,169888.8966678548,G02,R20
5067,227900.57319021798,G02,R21
5068,398760.606954269,G02,R22
5069,223584.6721174628,G02,R22A
5070,100447.23546826471,G02,R23
5071,85530.62503711917,G02,R24
5072,308034.8143633041,G02,R25
5073,200241.07706314238,G02,R26
5074,218284.71171181687,G02,R27
5075,1462166.607821668,G02,R28
5076,203423.41970611675,G03,BL01
5077,355916.93484240095,G03,BL02
5078,196221.85485174708,G03,BL03
5079,487875.84229217697,G03,BL04
5080,522887.8657581038,G03,BL05
5081,884414.0607468751,G03,BL06
5082,1726112.7556824991,G03,BL07
5083,772887.9986607826,G03,BL08
5084,857271.3214866974,G03,BL09
5085,2114424.3623252176,G03,BL10
5086,8908494.985365698,G03,BL11
5087,16759151.798502037,G03,BL12
5088,1225649.726126878,G03,BL13
5089,1893630.4150164009,G03,BL14
5090,2240718.2809617547,G03,BL15
5091,1767666.0830706952,G03,BL16
5092,1095548.2253805224,G03,BL17
5093,1907744.198349861,G03,BL18
5094,571719.4850923688,G03,BL19
5095,360833.05356555455,G03,BL20
5096,292938.85170338687,G03,BL21
5097,306985.3589046266,G03,BL22
5098,496234.4898485972,G03,BL23
5099,108076.88718856755,G03,BR01
5100,36774.45265794316,G03,BR02
5101,31288.17187279342,G03,BR03
5102,51160.22330825202,G03,BR04
5103,32825.5271414969,G03,BR05
5104,81541.26752563543,G03,BR06
5105,107353.64520258848,G03,BR07
5106,155508.09806296695,G03,BR08
5107,1037020.6964280627,G03,BR09
5108,2073415.7732075327,G03,BR11
5109,327304.41537113243,G03,BR12
5110,191713.90717731658,G03,BR13
5111,266111.39051469875,G03,BR14
5112,471990.3028900457,G03,BR15
5113,276049.7360607635,G03,BR16
5114,313336.29253572185,G03,BR17
5115,118605.41536035853,G03,BR18
5116,205537.0184601142,G03,BR19
5117,101858.10803962145,G03,BR20
5118,110256.0041464112,G03,BR21
5119,130548.88684946518,G03,BR22
5120,65815.57457193038,G03,BR23
5121,4282632.966745209,G03,G01
5122,1183826.862335115,G03,G02
5123,1087745.01695464,G03,G03
5124,2151945.2560861073,G03,G03A
5125,2924365.8850954366,G03,G04
5126,3912309.4451889573,G03,G05
5127,1538454.8427367175,G03,G06
5128,8148098.159702543,G03,G07
5129,3152312.9526510467,G03,G08
5130,3931717.136137706,G03,G09
5131,3747469.5558939343,G03,G10
5132,1003800.2771080703,G03,G11
5133,2053223.4874273124,G03,G13
5134,4577034.671379708,G03,G14
5135,2154814.29295749,G03,G15
5136,2077182.0565291264,G03,G17
5137,1920363.5757149656,G03,G18
5138,1868881.2014497851,G03,G19
5139,626823.4649016559,G03,O01
5140,761148.514267429,G03,O02
5141,1106994.2378148558,G03,O03
5142,1838358.463432466,G03,O04
5143,1862645.9336130896,G03,O06
5144,1581670.5178492935,G03,O09
5145,907321.3561009917,G03,O10
5146,1411856.2751330363,G03,O11
5147,589767.8242542115,G03,O12
5148,528925.9137720776,G03,O13
5149,525130.1795768973,G03,O14
5150,300708.02234702243,G03,O15
5151,168414.4660933142,G03,O16
5152,189062.9921880722,G03,O17
5153,449365.02615168574,G03,O18
5154,415670.13818920427,G03,O19
5155,341946.16712535464,G03,O20
5156,355612.85697474924,G03,O21
5157,585850.6686434168,G03,OO50
5158,511873.57384294714,G03,OO51
5159,547150.1371615813,G03,OO52
5160,475835.91681090515,G03,OO53
5161,503463.80024420033,G03,OO54
5162,539791.3799635062,G03,R02
5163,1836501.4001772897,G03,R03
5164,842801.200112899,G03,R04
5165,710223.1946473103,G03,R06
5166,2930563.857785809,G03,R09
5167,1530250.0366085577,G03,R12
5168,2025887.3649487793,G03,R14
5169,1952168.3468580558,G03,R15
5170,1698749.7612594303,G03,R16
5171,1251178.0196203643,G03,R17
5172,471806.61503836,G03,R18
5173,1571158.3054099157,G03,R19
5174,233103.66919181013,G03,R20
5175,325929.8857505597,G03,R21
5176,649043.6840527551,G03,R22
5177,320319.20144670206,G03,R22A
5178,138907.55877308402,G03,R23
5179,126914.70648464424,G03,R24
5180,437870.73553005356,G03,R25
5181,298169.0967385803,G03,R26
5182,300070.86913152674,G03,R27
5183,2144709.6500320327,G03,R28
5184,53050.9659349177,G03A,BL01
5185,66358.74213381916,G03A,BL02
5186,52632.14425485706,G03A,BL03
5187,97178.31384740061,G03A,BL04
5188,102441.31150090873,G03A,BL05
5189,150700.4389272621,G03A,BL06
5190,275596.2186716081,G03A,BL07
5191,154524.3138604423,G03A,BL08
5192,131474.54087288422,G03A,BL09
5193,274036.07863271143,G03A,BL10
5194,1138668.3068833996,G03A,BL11
5195,2047013.2981432136,G03A,BL12
5196,193276.50650901426,G03A,BL13
5197,326285.7597179262,G03A,BL14
5198,308016.14830705884,G03A,BL15
5199,198005.80882855624,G03A,BL16
5200,186240.6984412354,G03A,BL17
5201,359939.4707663935,G03A,BL18
5202,105431.69359804923,G03A,BL19
5203,80297.78075716148,G03A,BL20
5204,78336.08888577855,G03A,BL21
5205,75336.97880356928,G03A,BL22
5206,122117.73622419515,G03A,BL23
5207,46040.28295670216,G03A,BR01
5208,29272.576575947252,G03A,BR02
5209,24872.8582726488,G03A,BR03
5210,31288.545972060983,G03A,BR04
5211,26970.55353769964,G03A,BR05
5212,38246.83412744866,G03A,BR06
5213,40419.337060514255,G03A,BR07
5214,45920.30931686147,G03A,BR08
5215,155251.08966659047,G03A,BR09
5216,288573.1943196279,G03A,BR11
5217,72660.08705369642,G03A,BR12
5218,44353.13982872074,G03A,BR13
5219,67786.32682141123,G03A,BR14
5220,94409.68438068061,G03A,BR15
5221,66363.2842448214,G03A,BR16
5222,61920.73547166796,G03A,BR17
5223,46473.33682735602,G03A,BR18
5224,57248.39740673425,G03A,BR19
5225,41348.52832059098,G03A,BR20
5226,43147.31047035185,G03A,BR21
5227,49954.980871590575,G03A,BR22
5228,33076.585609697475,G03A,BR23
5229,1201777.0897593373,G03A,G01
5230,290271.7671886594,G03A,G02
5231,2079376.700335448,G03A,G03
5232,236796.35387714577,G03A,G03A
5233,698320.2890908505,G03A,G04
5234,755944.9419655574,G03A,G05
5235,302211.81026204734,G03A,G06
5236,1309339.4590374914,G03A,G07
5237,509995.01758703147,G03A,G08
5238,578151.0278335642,G03A,G09
5239,564284.9672372376,G03A,G10
5240,160810.4811795205,G03A,G11
5241,287114.8546351875,G03A,G13
5242,594733.3606695575,G03A,G14
5243,308483.55188965827,G03A,G15
5244,216116.90436299914,G03A,G17
5245,289575.5560618493,G03A,G18
5246,313785.7760815945,G03A,G19
5247,161227.87616574948,G03A,O01
5248,180471.30404517121,G03A,O02
5249,240137.7437911206,G03A,O03
5250,379442.4014603034,G03A,O04
5251,340451.53691068955,G03A,O06
5252,249408.93419492364,G03A,O09
5253,149753.3206399564,G03A,O10
5254,199852.6720020207,G03A,O11
5255,89347.31501194784,G03A,O12
5256,87295.30473239072,G03A,O13
5257,95073.48238341659,G03A,O14
5258,56733.66766682522,G03A,O15
5259,42934.01254027536,G03A,O16
5260,46371.27866456638,G03A,O17
5261,101670.9650729141,G03A,O18
5262,95096.15320893675,G03A,O19
5263,65014.476411571624,G03A,O20
5264,74636.23443300852,G03A,O21
5265,102255.51468228007,G03A,OO50
5266,97919.37847394551,G03A,OO51
5267,96334.26605238371,G03A,OO52
5268,106120.94019400985,G03A,OO53
5269,92840.0490899434,G03A,OO54
5270,128536.79111520767,G03A,R02
5271,395298.6937688595,G03A,R03
5272,130027.14984200618,G03A,R04
5273,142322.61991576335,G03A,R06
5274,404410.68246847775,G03A,R09
5275,187620.20773170906,G03A,R12
5276,285171.0759618896,G03A,R14
5277,255822.39870216663,G03A,R15
5278,253401.1871352494,G03A,R16
5279,195022.5091837888,G03A,R17
5280,85976.76411711464,G03A,R18
5281,205684.54132367735,G03A,R19
5282,61423.40750651693,G03A,R20
5283,71666.10644574824,G03A,R21
5284,116860.57581116339,G03A,R22
5285,63804.99560471118,G03A,R22A
5286,42096.23229112065,G03A,R23
5287,32973.65205244332,G03A,R24
5288,66145.6215507743,G03A,R25
5289,57164.344503206485,G03A,R26
5290,59751.89070678069,G03A,R27
5291,278090.8756675691,G03A,R28
5292,277789.95734770433,G04,BL01
5293,510091.27630327985,G04,BL02
5294,234194.54896014984,G04,BL03
5295,677096.1889114911,G04,BL04
5296,740049.6389263393,G04,BL05
5297,1129170.6766976137,G04,BL06
5298,2069516.2700584484,G04,BL07
5299,979736.1841613146,G04,BL08
5300,924164.2736875009,G04,BL09
5301,2113066.3381383335,G04,BL10
5302,9091309.975741096,G04,BL11
5303,18069459.556621496,G04,BL12
5304,1179996.3855045943,G04,BL13
5305,2146896.662135205,G04,BL14
5306,2756362.1328176158,G04,BL15
5307,2007782.2366987204,G04,BL16
5308,1267395.7088387245,G04,BL17
5309,2293458.9749705247,G04,BL18
5310,720677.5452369562,G04,BL19
5311,532104.9195289362,G04,BL20
5312,347629.38195231586,G04,BL21
5313,393718.7793456148,G04,BL22
5314,622595.9369804786,G04,BL23
5315,129046.52522211187,G04,BR01
5316,38915.7317262125,G04,BR02
5317,30061.61347167581,G04,BR03
5318,60492.428796477034,G04,BR04
5319,40207.21079574145,G04,BR05
5320,81880.69435628154,G04,BR06
5321,135018.92468543077,G04,BR07
5322,196565.47877524234,G04,BR08
5323,1216515.1805377193,G04,BR09
5324,2462410.9680021727,G04,BR11
5325,427186.75384657073,G04,BR12
5326,215314.39621615547,G04,BR13
5327,340092.02001996874,G04,BR14
5328,598513.4093832079,G04,BR15
5329,418952.5553036117,G04,BR16
5330,380227.954408212,G04,BR17
5331,170959.39080212434,G04,BR18
5332,265828.8980521385,G04,BR19
5333,133627.42993861163,G04,BR20
5334,170367.30042770787,G04,BR21
5335,198584.73012944587,G04,BR22
5336,63171.70338431767,G04,BR23
5337,5637063.4589758795,G04,G01
5338,2927101.203138738,G04,G02
5339,3212372.1460846285,G04,G03
5340,844362.8105236918,G04,G03A
5341,961690.2607966578,G04,G04
5342,5839639.250198889,G04,G05
5343,2351033.007694705,G04,G06
5344,10155749.865993764,G04,G07
5345,4240991.138295647,G04,G08
5346,4470634.914351465,G04,G09
5347,3961176.107058591,G04,G10
5348,1222118.8137370723,G04,G11
5349,2099115.3534692116,G04,G13
5350,4643044.476605043,G04,G14
5351,2277787.6835131743,G04,G15
5352,2175000.774739729,G04,G17
5353,2088759.372867051,G04,G18
5354,2490361.8343542498,G04,G19
5355,901894.5168573795,G04,O01
5356,1105364.5362669167,G04,O02
5357,1483903.0765861557,G04,O03
5358,2791743.479272062,G04,O04
5359,2012022.394383132,G04,O06
5360,1752192.2187366919,G04,O09
5361,1026456.8142850496,G04,O10
5362,1394630.005898428,G04,O11
5363,643530.8130220395,G04,O12
5364,675594.617837658,G04,O13
5365,644411.4254440967,G04,O14
5366,379385.30756596173,G04,O15
5367,164328.05994957036,G04,O16
5368,199082.132025614,G04,O17
5369,500377.503027454,G04,O18
5370,501765.2603312016,G04,O19
5371,430036.1337438278,G04,O20
5372,492664.6494409939,G04,O21
5373,837385.7314600731,G04,OO50
5374,761099.3479878216,G04,OO51
5375,717172.5658362086,G04,OO52
5376,733983.2019031852,G04,OO53
5377,726694.9493216748,G04,OO54
5378,664927.2294358709,G04,R02
5379,2360016.972777318,G04,R03
5380,990535.6738456502,G04,R04
5381,904521.9199169871,G04,R06
5382,3470934.3597072936,G04,R09
5383,1544990.3605481628,G04,R12
5384,2212298.857367594,G04,R14
5385,2018526.8776350117,G04,R15
5386,1867687.6695795802,G04,R16
5387,1464204.3200551018,G04,R17
5388,545657.6442399769,G04,R18
5389,1570449.1928022536,G04,R19
5390,321818.15183318144,G04,R20
5391,354559.89280835196,G04,R21
5392,735773.4363373714,G04,R22
5393,366973.0761001474,G04,R22A
5394,143006.53885431134,G04,R23
5395,104525.43230683888,G04,R24
5396,470403.5040164808,G04,R25
5397,346782.09670119156,G04,R26
5398,318145.55796406034,G04,R27
5399,2179961.6058450546,G04,R28
5400,240530.33995530359,G05,BL01
5401,506775.1866667323,G05,BL02
5402,241523.25219673585,G05,BL03
5403,573999.7312008039,G05,BL04
5404,674020.0037940572,G05,BL05
5405,1179053.9065729089,G05,BL06
5406,2187008.6872917865,G05,BL07
5407,1369414.3341370262,G05,BL08
5408,870343.1613575093,G05,BL09
5409,2224105.601734995,G05,BL10
5410,8531395.210863462,G05,BL11
5411,18119410.6484826,G05,BL12
5412,1022058.938935294,G05,BL13
5413,1717250.012215134,G05,BL14
5414,1783329.7571742723,G05,BL15
5415,1657193.9645907697,G05,BL16
5416,961016.9506533459,G05,BL17
5417,1480503.006793957,G05,BL18
5418,419342.9322734073,G05,BL19
5419,364841.56670766935,G05,BL20
5420,360926.6270792348,G05,BL21
5421,358565.17130221694,G05,BL22
5422,697922.8308590138,G05,BL23
5423,94002.67807811598,G05,BR01
5424,37097.54216847997,G05,BR02
5425,30728.02342020462,G05,BR03
5426,60926.981370609996,G05,BR04
5427,39202.57776670461,G05,BR05
5428,64357.71968593248,G05,BR06
5429,90153.35545369746,G05,BR07
5430,118322.84156170234,G05,BR08
5431,855965.0374449956,G05,BR09
5432,1698366.7133145614,G05,BR11
5433,285185.1268500051,G05,BR12
5434,160290.2718774996,G05,BR13
5435,227192.01799453257,G05,BR14
5436,348582.4034015275,G05,BR15
5437,244734.0755368865,G05,BR16
5438,232586.8136466665,G05,BR17
5439,115897.63352713831,G05,BR18
5440,165058.26585346836,G05,BR19
5441,85994.5004428012,G05,BR20
5442,142168.01765100443,G05,BR21
5443,147842.72414184245,G05,BR22
5444,63411.373798443885,G05,BR23
5445,4958103.298661615,G05,G01
5446,3009154.693032307,G05,G02
5447,4177946.578351348,G05,G03
5448,906169.2311986941,G05,G03A
5449,5973152.154396803,G05,G04
5450,939457.8393365662,G05,G05
5451,4088105.1437978004,G05,G06
5452,7929728.123359992,G05,G07
5453,3031383.6439512963,G05,G08
5454,4388969.82410121,G05,G09
5455,3442496.5349859004,G05,G10
5456,1021365.4753847504,G05,G11
5457,2043231.563542821,G05,G13
5458,4142456.890673055,G05,G14
5459,1659389.9286654016,G05,G15
5460,2151198.082705802,G05,G17
5461,1767629.849516776,G05,G18
5462,1889280.1546159238,G05,G19
5463,1041161.4207170218,G05,O01
5464,1540221.349746973,G05,O02
5465,1552582.7898055557,G05,O03
5466,2754532.5668220334,G05,O04
5467,1577965.8219021698,G05,O06
5468,1349220.8613143964,G05,O09
5469,927946.8383025754,G05,O10
5470,1220932.050329011,G05,O11
5471,553780.6877307132,G05,O12
5472,537559.4406817526,G05,O13
5473,483081.90429260215,G05,O14
5474,319651.8138476756,G05,O15
5475,153173.55762906597,G05,O16
5476,221205.56548731867,G05,O17
5477,599042.750468776,G05,O18
5478,540324.7902541856,G05,O19
5479,388980.70013502473,G05,O20
5480,405534.8875865704,G05,O21
5481,579129.8065774766,G05,OO50
5482,554817.5939574118,G05,OO51
5483,599621.031575782,G05,OO52
5484,486073.5477183206,G05,OO53
5485,499464.69296554837,G05,OO54
5486,473119.8764692984,G05,R02
5487,1480508.2210458028,G05,R03
5488,783989.450256165,G05,R04
5489,626290.7666456274,G05,R06
5490,2803387.9907405237,G05,R09
5491,1308803.6887417454,G05,R12
5492,1991949.3883260044,G05,R14
5493,1894111.501285047,G05,R15
5494,1726160.34483316,G05,R16
5495,1231033.332460078,G05,R17
5496,491060.43100932275,G05,R18
5497,1431835.6737087804,G05,R19
5498,258951.31439676337,G05,R20
5499,333890.08084391704,G05,R21
5500,628256.3154865343,G05,R22
5501,336429.36821712065,G05,R22A
5502,132584.23258420243,G05,R23
5503,119782.05461676468,G05,R24
5504,436192.3061779822,G05,R25
5505,304664.55257844104,G05,R26
5506,312927.2809163455,G05,R27
5507,2008712.314654984,G05,R28
5508,141518.09419835312,G06,BL01
5509,324104.8772715776,G06,BL02
5510,153330.63554068917,G06,BL03
5511,338267.31038893515,G06,BL04
5512,415056.5249457834,G06,BL05
5513,741709.2174377925,G06,BL06
5514,1247643.5130112618,G06,BL07
5515,873549.2469561672,G06,BL08
5516,600433.3956277841,G06,BL09
5517,1359478.2153111908,G06,BL10
5518,4857511.998022484,G06,BL11
5519,11325525.396945177,G06,BL12
5520,769145.0956330984,G06,BL13
5521,1021457.1397916066,G06,BL14
5522,1290960.4524020485,G06,BL15
5523,1192303.7044959562,G06,BL16
5524,662996.552655774,G06,BL17
5525,957905.0051818643,G06,BL18
5526,286242.5326323659,G06,BL19
5527,232389.65031088615,G06,BL20
5528,233649.77622123298,G06,BL21
5529,225396.66032820637,G06,BL22
5530,493069.78827881906,G06,BL23
5531,65056.365554226,G06,BR01
5532,32594.28592044829,G06,BR02
5533,25912.980693786852,G06,BR03
5534,35994.741120493985,G06,BR04
5535,29099.360668257348,G06,BR05
5536,40859.463332971245,G06,BR06
5537,50230.294529378254,G06,BR07
5538,69901.20767373868,G06,BR08
5539,547413.7219131374,G06,BR09
5540,1237319.340595903,G06,BR11
5541,162871.34470241427,G06,BR12
5542,124265.08543120115,G06,BR13
5543,146641.8717760375,G06,BR14
5544,266009.3717559081,G06,BR15
5545,186868.90833006176,G06,BR16
5546,141175.88120607164,G06,BR17
5547,75211.1088745808,G06,BR18
5548,113396.70237345474,G06,BR19
5549,65001.428847638694,G06,BR20
5550,85618.7620315018,G06,BR21
5551,90590.47128004688,G06,BR22
5552,50665.60729156698,G06,BR23
5553,1575458.1240362304,G06,G01
5554,862869.0787263796,G06,G02
5555,1482034.0986476487,G06,G03
5556,334547.3177890195,G06,G03A
5557,2216390.236243838,G06,G04
5558,3282546.668677595,G06,G05
5559,580414.2043872793,G06,G06
5560,4693506.064770364,G06,G07
5561,1490990.5898092468,G06,G08
5562,2522169.0884881862,G06,G09
5563,2589270.8467521193,G06,G10
5564,639197.058334735,G06,G11
5565,1516027.2822804062,G06,G13
5566,2806335.7877017446,G06,G14
5567,1135214.9894382972,G06,G15
5568,1424059.9658344635,G06,G17
5569,1136961.9021035072,G06,G18
5570,1095179.8846270123,G06,G19
5571,586794.0599976238,G06,O01
5572,1010703.9431830017,G06,O02
5573,834773.1877488418,G06,O03
5574,1295526.0842167882,G06,O04
5575,1126497.0176351015,G06,O06
5576,834875.4806816491,G06,O09
5577,560193.5867436314,G06,O10
5578,922908.2922332833,G06,O11
5579,389472.94600451377,G06,O12
5580,298354.8245695307,G06,O13
5581,274988.0808147811,G06,O14
5582,181670.2158745754,G06,O15
5583,104210.19989473489,G06,O16
5584,154917.9643434454,G06,O17
5585,385019.1037138761,G06,O18
5586,302591.3293885115,G06,O19
5587,203448.67431074756,G06,O20
5588,204613.6624693545,G06,O21
5589,327716.15196190216,G06,OO50
5590,269190.74870595115,G06,OO51
5591,337740.0015549538,G06,OO52
5592,280203.26309623744,G06,OO53
5593,304508.45105339494,G06,OO54
5594,321029.7188429105,G06,R02
5595,951114.7465984626,G06,R03
5596,513584.2951141731,G06,R04
5597,347154.2166140392,G06,R06
5598,2048958.808023145,G06,R09
5599,1096481.4746652436,G06,R12
5600,1318440.0835295327,G06,R14
5601,1237877.561549208,G06,R15
5602,1047497.1447445222,G06,R16
5603,786942.1900705219,G06,R17
5604,312823.6410282849,G06,R18
5605,970002.1957750993,G06,R19
5606,163442.85152925164,G06,R20
5607,220090.10121155775,G06,R21
5608,435570.9072340186,G06,R22
5609,264761.2046284737,G06,R22A
5610,102014.91946232817,G06,R23
5611,89618.93533317202,G06,R24
5612,300788.35357828025,G06,R25
5613,222311.38215243802,G06,R26
5614,219215.64292725376,G06,R27
5615,1287803.8698487899,G06,R28
5616,602727.7331673767,G07,BL01
5617,1435981.463033137,G07,BL02
5618,678944.8074015955,G07,BL03
5619,2092941.9908643276,G07,BL04
5620,1956476.7691351091,G07,BL05
5621,3548312.1700114477,G07,BL06
5622,6282858.669417442,G07,BL07
5623,4247448.928572386,G07,BL08
5624,2701191.852268464,G07,BL09
5625,3697532.1253856644,G07,BL10
5626,22110007.666900367,G07,BL11
5627,47600845.81443313,G07,BL12
5628,1728227.047075014,G07,BL13
5629,3654916.3185032513,G07,BL14
5630,3221457.9587585386,G07,BL15
5631,3097782.5055122385,G07,BL16
5632,1729806.23732335,G07,BL17
5633,3669590.493134476,G07,BL18
5634,975904.9488421922,G07,BL19
5635,868226.63791729,G07,BL20
5636,777581.6404601287,G07,BL21
5637,832334.9451342518,G07,BL22
5638,1665929.166311295,G07,BL23
5639,395653.87830395537,G07,BR01
5640,96058.3577081567,G07,BR02
5641,48442.4150418778,G07,BR03
5642,139881.8792291607,G07,BR04
5643,68447.61428811637,G07,BR05
5644,155617.2867200194,G07,BR06
5645,211523.0556194474,G07,BR07
5646,222978.30313467173,G07,BR08
5647,1268173.0193079417,G07,BR09
5648,2866888.7907485086,G07,BR11
5649,566367.2318504414,G07,BR12
5650,255868.6360481662,G07,BR13
5651,558877.8590567936,G07,BR14
5652,631724.9050059322,G07,BR15
5653,436946.5090138261,G07,BR16
5654,551740.4285113508,G07,BR17
5655,307678.1178170141,G07,BR18
5656,498659.4632991009,G07,BR19
5657,210589.17718587723,G07,BR20
5658,396427.42017254164,G07,BR21
5659,509417.49141410494,G07,BR22
5660,110065.47396988454,G07,BR23
5661,7705384.151666399,G07,G01
5662,5544895.821513653,G07,G02
5663,8282296.443852167,G07,G03
5664,1463899.487455296,G07,G03A
5665,10318839.071141524,G07,G04
5666,8309578.439365851,G07,G05
5667,4659474.010037506,G07,G06
5668,1901510.721055327,G07,G07
5669,4348307.718395127,G07,G08
5670,7078356.28263061,G07,G09
5671,7259839.108395684,G07,G10
5672,2151069.7869273354,G07,G11
5673,4170079.3391095907,G07,G13
5674,8144504.474168624,G07,G14
5675,2674636.500776112,G07,G15
5676,3575555.577628829,G07,G17
5677,3326242.9472049945,G07,G18
5678,4315277.646981225,G07,G19
5679,3600012.4875032147,G07,O01
5680,5140027.115540933,G07,O02
5681,4719286.025518335,G07,O03
5682,8187057.472435206,G07,O04
5683,2886739.442813391,G07,O06
5684,2359687.117874249,G07,O09
5685,1579547.7290828764,G07,O10
5686,2160385.8868033173,G07,O11
5687,1301578.2603096701,G07,O12
5688,1333736.620152223,G07,O13
5689,1330010.152826473,G07,O14
5690,718012.0039998983,G07,O15
5691,292694.527037763,G07,O16
5692,503361.5602286026,G07,O17
5693,1814616.859401493,G07,O18
5694,1571042.2199707082,G07,O19
5695,1160528.2050633624,G07,O20
5696,1176286.4774336303,G07,O21
5697,1572616.3085087286,G07,OO50
5698,1574859.5508044674,G07,OO51
5699,1608743.7454489593,G07,OO52
5700,1476680.5698130468,G07,OO53
5701,1522761.4584502117,G07,OO54
5702,1126449.6625855048,G07,R02
5703,3726906.1171514187,G07,R03
5704,1374748.5941296336,G07,R04
5705,927421.1459275943,G07,R06
5706,5090538.645807446,G07,R09
5707,2318860.7296739765,G07,R12
5708,4450731.722148345,G07,R14
5709,4660525.873417443,G07,R15
5710,3809775.3778197295,G07,R16
5711,2793733.836131997,G07,R17
5712,1130753.979378031,G07,R18
5713,3397851.9878340177,G07,R19
5714,725230.1838367878,G07,R20
5715,685046.6254789702,G07,R21
5716,1745449.5168322176,G07,R22
5717,767878.96781054,G07,R22A
5718,324257.0243871065,G07,R23
5719,204520.30356059896,G07,R24
5720,991452.9510715657,G07,R25
5721,745875.6603468246,G07,R26
5722,615376.7616091995,G07,R27
5723,4574164.468045361,G07,R28
5724,382931.31128411356,G08,BL01
5725,861942.4392329562,G08,BL02
5726,388085.82195772004,G08,BL03
5727,1258253.67698164,G08,BL04
5728,1179476.8964460471,G08,BL05
5729,2181292.6461871876,G08,BL06
5730,3407867.8383143055,G08,BL07
5731,2629709.0298416405,G08,BL08
5732,1794735.5031581568,G08,BL09
5733,2274441.9349103943,G08,BL10
5734,12087274.41945236,G08,BL11
5735,23864038.029422138,G08,BL12
5736,1075088.0419096572,G08,BL13
5737,2138007.3792889384,G08,BL14
5738,2513363.5477543394,G08,BL15
5739,2328082.314911543,G08,BL16
5740,1234620.967559142,G08,BL17
5741,2908937.522175964,G08,BL18
5742,811781.6581055716,G08,BL19
5743,734312.173646682,G08,BL20
5744,620803.3201316794,G08,BL21
5745,559268.40795383,G08,BL22
5746,1056758.3188531285,G08,BL23
5747,280910.61574602127,G08,BR01
5748,75224.90194257844,G08,BR02
5749,47497.00778529109,G08,BR03
5750,102383.67658742917,G08,BR04
5751,62906.480602473915,G08,BR05
5752,101892.31058334789,G08,BR06
5753,183778.12107067846,G08,BR07
5754,164680.69197510136,G08,BR08
5755,1021200.7471878048,G08,BR09
5756,2188492.1502010045,G08,BR11
5757,423744.5748579991,G08,BR12
5758,200729.6306755366,G08,BR13
5759,430516.2129785026,G08,BR14
5760,494289.77032028564,G08,BR15
5761,398407.83708312,G08,BR16
5762,400142.05579025333,G08,BR17
5763,206937.2022799745,G08,BR18
5764,340935.8845889342,G08,BR19
5765,164629.7116578854,G08,BR20
5766,248209.4085653296,G08,BR21
5767,326047.7972518206,G08,BR22
5768,98662.02310250404,G08,BR23
5769,2620101.400603974,G08,G01
5770,2318632.7959723193,G08,G02
